scenario,checkpoint,checkpoint_millions,n_chains,exact_p,p_over_p0,empirical_sd,aggregate_obm_sd,empirical_relative_sd,aggregate_obm_relative_sd,obm_over_empirical_sd_ratio,mean_obm_mcse,median_obm_mcse,relative_bias,relative_rmse,beta_used,sigma_t
gwas_additive_score_near_v04_n140,5000000,5.0,30,4.470911347597148e-08,0.8941822695194296,2.4293614951248597e-09,2.560510578052033e-09,0.054337053594911894,0.05727043949167449,1.0539850010755327,2.5560099743772473e-09,2.52736701239885e-09,0.004380307385282389,0.05360303448860593,2.509765625,3.90823356604951
gwas_additive_score_near_v05_n140,250000,0.25,30,4.9457522506233647e-08,0.989150450124673,1.7436243447534807e-08,1.5766886480731175e-08,0.3525498764184384,0.31879652845012424,0.9042593680326452,1.526817771794012e-08,1.4476651249519583e-08,0.06742621725836484,0.35312131478809544,2.505859375,3.8093010407218
gwas_additive_score_near_v05_n140,500000,0.5,30,4.9457522506233647e-08,0.989150450124673,9.539523961598287e-09,9.265021393522076e-09,0.19288317485769574,0.18733290557274293,0.9712247100399106,9.167054071410075e-09,9.219512536823114e-09,-0.026338348125736655,0.19146147677031744,2.505859375,3.8093010407218
gwas_additive_score_near_v05_n140,750000,0.75,30,4.9457522506233647e-08,0.989150450124673,7.56145897471277e-09,7.634640087492375e-09,0.15288794487754054,0.1543676209525073,1.0096781736202416,7.554014151726408e-09,7.425315820519679e-09,-0.0005660966532087253,0.1503192825222457,2.505859375,3.8093010407218
gwas_additive_score_near_v05_n140,1000000,1.0,30,4.9457522506233647e-08,0.989150450124673,6.644105795082227e-09,6.349961920799301e-09,0.13433964053182812,0.1283922363882855,0.9557285986474443,6.314327083500096e-09,6.27914632484452e-09,0.016738414163670834,0.13313805701724815,2.505859375,3.8093010407218
gwas_additive_score_near_v05_n140,1250000,1.25,30,4.9457522506233647e-08,0.989150450124673,6.248606249136515e-09,5.7050306318729435e-09,0.12634288845238736,0.11535213133965372,0.9130085021217832,5.676416277014425e-09,5.580166875849712e-09,0.020490571068527252,0.1258979935627398,2.505859375,3.8093010407218
gwas_additive_score_near_v05_n140,1500000,1.5,30,4.9457522506233647e-08,0.989150450124673,5.721140138945444e-09,5.185618257707954e-09,0.11567785544098673,0.10484993980550394,0.9063959511161004,5.162667371493202e-09,5.094357216871285e-09,0.019584731990178517,0.11540746260636156,2.505859375,3.8093010407218
gwas_additive_score_near_v05_n140,1750000,1.75,30,4.9457522506233647e-08,0.989150450124673,5.245822978002848e-09,4.825518420503176e-09,0.10606724138560848,0.0975689475730404,0.9198782423154341,4.806798495667924e-09,4.7803586174232855e-09,0.02146509532918839,0.10647065960225373,2.505859375,3.8093010407218
gwas_additive_score_near_v05_n140,2000000,2.0,30,4.9457522506233647e-08,0.989150450124673,4.913548782640857e-09,4.511493760557765e-09,0.0993488661309622,0.09121956644692696,0.9181742077124548,4.494925963662735e-09,4.4627226965700105e-09,0.029962650929328483,0.10217118516899497,2.505859375,3.8093010407218
gwas_additive_score_near_v05_n140,2250000,2.25,30,4.9457522506233647e-08,0.989150450124673,4.80536098865341e-09,4.230237465888162e-09,0.09716137697855246,0.08553274105784375,0.8803162709059216,4.216615027684359e-09,4.157413019900644e-09,0.02155103018512694,0.09792906772691659,2.505859375,3.8093010407218
gwas_additive_score_near_v05_n140,2500000,2.5,30,4.9457522506233647e-08,0.989150450124673,4.961672782370064e-09,4.181860997239275e-09,0.10032190313909664,0.08455459928693743,0.8428328873476633,4.122001205244166e-09,3.971099802440799e-09,0.023317958656282833,0.10135447023704183,2.505859375,3.8093010407218
gwas_additive_score_near_v05_n140,2750000,2.75,30,4.9457522506233647e-08,0.989150450124673,4.471520138552816e-09,4.002228859871545e-09,0.09041132495040008,0.08092255044451735,0.8950488281076702,3.946071908645646e-09,3.809726450511738e-09,0.028682182377040677,0.09340450565088981,2.505859375,3.8093010407218
gwas_additive_score_near_v05_n140,3000000,3.0,30,4.9457522506233647e-08,0.989150450124673,4.303096642401853e-09,3.7801079333687706e-09,0.08700590778398753,0.0764314050080516,0.8784622441709404,3.7250795231831296e-09,3.614985705415601e-09,0.012567248835228195,0.08646172254987614,2.505859375,3.8093010407218
gwas_additive_score_near_v05_n140,3250000,3.25,30,4.9457522506233647e-08,0.989150450124673,4.396231017711947e-09,3.573207298190027e-09,0.08888902627821368,0.07224800428973487,0.8127887919888548,3.5262768501254533e-09,3.4000573005697346e-09,0.002023841354561018,0.08741841697697972,2.505859375,3.8093010407218
gwas_additive_score_near_v05_n140,3500000,3.5,30,4.9457522506233647e-08,0.989150450124673,4.490935807275488e-09,3.4769852319813036e-09,0.09080389756097161,0.07030245462746466,0.7742228749625978,3.4251703618154084e-09,3.295064151515803e-09,0.0011614166264211079,0.08928522707462926,2.505859375,3.8093010407218
gwas_additive_score_near_v05_n140,3750000,3.75,30,4.9457522506233647e-08,0.989150450124673,4.40400227655354e-09,3.338292524430493e-09,0.08904615624445114,0.06749817530810875,0.7580133512199171,3.2988830058740914e-09,3.19340747646254e-09,0.0020776811564242603,0.08757412538055172,2.505859375,3.8093010407218
gwas_additive_score_near_v05_n140,4000000,4.0,30,4.9457522506233647e-08,0.989150450124673,4.549726755906332e-09,3.225550265024004e-09,0.09199261356718551,0.06521859772934349,0.708954721475676,3.1914792713656405e-09,3.1557646580946184e-09,0.0016679280391476148,0.09046178697752942,2.505859375,3.8093010407218
gwas_additive_score_near_v05_n140,4250000,4.25,30,4.9457522506233647e-08,0.989150450124673,4.118465438608352e-09,3.123173481765633e-09,0.08327278096247662,0.06314860355918529,0.7583342699656034,3.0913952586428674e-09,3.0610976746456823e-09,0.0018298628023454278,0.08189358488587,2.505859375,3.8093010407218
gwas_additive_score_near_v05_n140,4500000,4.5,30,4.9457522506233647e-08,0.989150450124673,4.05415940296613e-09,3.012734315406522e-09,0.08197255336546916,0.06091559307336505,0.7431218203216988,2.983543435240935e-09,2.9482560399414485e-09,-0.0037835809480454285,0.08068352789264535,2.505859375,3.8093010407218
gwas_additive_score_near_v05_n140,4750000,4.75,30,4.9457522506233647e-08,0.989150450124673,3.811268388915728e-09,2.917300840854761e-09,0.07706144982161924,0.05898598823843356,0.765440935447925,2.8897271695387576e-09,2.8511944358507904e-09,-0.006673933238434682,0.07605957883041878,2.505859375,3.8093010407218
gwas_additive_score_near_v05_n140,5000000,5.0,30,4.9457522506233647e-08,0.989150450124673,3.5542529691389683e-09,2.87586809953587e-09,0.07186475967717527,0.05814824426705552,0.809134331322669,2.8466379162782483e-09,2.8200332525763223e-09,-0.008069419433689995,0.0711161567953422,2.505859375,3.8093010407218
gwas_additive_score_near_v07_n140,250000,0.25,30,3.811919785310818e-08,0.7623839570621636,1.2756074788669557e-08,1.3230735762441574e-08,0.33463649570552145,0.3470885146488664,1.0372105825370066,1.2750087826723221e-08,1.2221724723593633e-08,0.03336317706179992,0.3306992082942737,2.53515625,3.714705198188289
gwas_additive_score_near_v07_n140,500000,0.5,30,3.811919785310818e-08,0.7623839570621636,6.7844721374979075e-09,8.151193484323817e-09,0.17798045393404607,0.21383433921496284,1.2014484427273295,8.072379947544525e-09,7.986149023081251e-09,0.06473359770575593,0.18657861414181623,2.53515625,3.714705198188289
gwas_additive_score_near_v07_n140,750000,0.75,30,3.811919785310818e-08,0.7623839570621636,6.620824386014547e-09,6.239166797570129e-09,0.17368740054624984,0.1636751859683059,0.942354974819962,6.176609829726082e-09,5.897924218510214e-09,0.039774705216460315,0.17533899503519637,2.53515625,3.714705198188289
gwas_additive_score_near_v07_n140,1000000,1.0,30,3.811919785310818e-08,0.7623839570621636,5.281828234194365e-09,5.2809066404247064e-09,0.13856084418533202,0.13853666755461672,0.9998255161416094,5.229635472413588e-09,5.054408308764385e-09,0.009987148556259262,0.13659751251856037,2.53515625,3.714705198188289
gwas_additive_score_near_v07_n140,1250000,1.25,30,3.811919785310818e-08,0.7623839570621636,5.217290666764103e-09,4.689346804692989e-09,0.13686779787100617,0.12301798224514914,0.8988088079059321,4.650984551767639e-09,4.539406537783452e-09,0.014782666270938716,0.1353768623005224,2.53515625,3.714705198188289
gwas_additive_score_near_v07_n140,1500000,1.5,30,3.811919785310818e-08,0.7623839570621636,4.5211543576549535e-09,4.268388124607318e-09,0.11860570558376285,0.11197476245579707,0.9440925451661109,4.240253301584758e-09,4.163711191216433e-09,0.003418022512258201,0.11666227251493574,2.53515625,3.714705198188289
gwas_additive_score_near_v07_n140,1750000,1.75,30,3.811919785310818e-08,0.7623839570621636,3.734345715621858e-09,3.9761734405490795e-09,0.09796496059576358,0.10430894836431792,1.0647577228630936,3.955943222420107e-09,3.958635503113856e-09,0.007793603201505128,0.09663316876332388,2.53515625,3.714705198188289
gwas_additive_score_near_v07_n140,2000000,2.0,30,3.811919785310818e-08,0.7623839570621636,3.025279851780823e-09,3.709242939431349e-09,0.07936368082661914,0.09730642690134424,1.2260825844749248,3.694394288199924e-09,3.780118686245232e-09,0.012660661733928213,0.07905019330829482,2.53515625,3.714705198188289
gwas_additive_score_near_v07_n140,2250000,2.25,30,3.811919785310818e-08,0.7623839570621636,2.927818665414576e-09,3.4974183621997614e-09,0.07680693273496694,0.09174952672606114,1.194547464128736,3.4854685954714714e-09,3.5387238437017206e-09,0.0015728199237758922,0.075532345266523,2.53515625,3.714705198188289
gwas_additive_score_near_v07_n140,2500000,2.5,30,3.811919785310818e-08,0.7623839570621636,2.4837415067295453e-09,3.3007111159156906e-09,0.06515723432325649,0.08658920706135888,1.328926986553398,3.2926346778655678e-09,3.3306855039170774e-09,0.004894484626470241,0.06424877943011302,2.53515625,3.714705198188289
gwas_additive_score_near_v07_n140,2750000,2.75,30,3.811919785310818e-08,0.7623839570621636,2.682686156380341e-09,3.1333096767298333e-09,0.0703762489105368,0.08219768130494247,1.167974743999687,3.128098628658892e-09,3.1426539453017234e-09,0.00481672362321639,0.0693608200414544,2.53515625,3.714705198188289
gwas_additive_score_near_v07_n140,3000000,3.0,30,3.811919785310818e-08,0.7623839570621636,2.52745522709759e-09,2.9856865393350863e-09,0.06630399823304532,0.07832500964055933,1.181301455837739,2.9794605956950102e-09,2.9739448084571612e-09,0.0013653886999231979,0.06520386334617476,2.53515625,3.714705198188289
gwas_additive_score_near_v07_n140,3250000,3.25,30,3.811919785310818e-08,0.7623839570621636,2.5419400783047926e-09,2.862864601884721e-09,0.06668398658597499,0.07510296026995981,1.126251805193595,2.8579962017891924e-09,2.8636156273179312e-09,0.0012236095709119432,0.06557458464842841,2.53515625,3.714705198188289
gwas_additive_score_near_v07_n140,3500000,3.5,30,3.811919785310818e-08,0.7623839570621636,2.6394560835375274e-09,2.7735299482563384e-09,0.06924217276839445,0.07275939957981538,1.050796020269115,2.769631093610557e-09,2.767794429137179e-09,0.0011467109162728306,0.0680880127919549,2.53515625,3.714705198188289
gwas_additive_score_near_v07_n140,3750000,3.75,30,3.811919785310818e-08,0.7623839570621636,2.692898831647731e-09,2.6948893092221264e-09,0.07064416313335818,0.07069638032801337,1.0007391579479343,2.690439457111981e-09,2.6862740239793014e-09,-0.0018609192329460678,0.06948170655438969,2.53515625,3.714705198188289
gwas_additive_score_near_v07_n140,4000000,4.0,30,3.811919785310818e-08,0.7623839570621636,2.4778467371783645e-09,2.601090088486686e-09,0.06500259388266023,0.06823569841395803,1.0497380848698754,2.5976315965513227e-09,2.601547233230696e-09,-0.002996387624877306,0.06398023895357671,2.53515625,3.714705198188289
gwas_additive_score_near_v07_n140,4250000,4.25,30,3.811919785310818e-08,0.7623839570621636,2.408076085966305e-09,2.5242296316485328e-09,0.06317226546177059,0.06621937957287606,1.0482349982042274,2.5209908396697544e-09,2.524044435957396e-09,0.0025223982590321103,0.06216166915737141,2.53515625,3.714705198188289
gwas_additive_score_near_v07_n140,4500000,4.5,30,3.811919785310818e-08,0.7623839570621636,2.2569387432445147e-09,2.441984188135878e-09,0.05920740388980897,0.0640617936806024,1.0819895734632774,2.4388149126368284e-09,2.4578090035183824e-09,-0.0034462869991961353,0.058314175065811345,2.53515625,3.714705198188289
gwas_additive_score_near_v07_n140,4750000,4.75,30,3.811919785310818e-08,0.7623839570621636,2.091517311007015e-09,2.3768359950726396e-09,0.05486782064687325,0.062352728518363515,1.1364170798702355,2.374347925791119e-09,2.3715132895212396e-09,0.0024239465713569164,0.05400003705029895,2.53515625,3.714705198188289
gwas_additive_score_near_v07_n140,5000000,5.0,30,3.811919785310818e-08,0.7623839570621636,2.162334885964815e-09,2.3112713711652495e-09,0.05672561354248176,0.060632738917322,1.0688776221329752,2.3090165264607258e-09,2.2994333733454866e-09,-0.0016973277869177794,0.05579799559418062,2.53515625,3.714705198188289
gwas_additive_score_near_v08_n140,250000,0.25,30,4.253414334329844e-08,0.8506828668659688,1.4493513633337797e-08,1.4429371694958006e-08,0.3407501008391968,0.33924209025433344,0.9955744383313476,1.3988081456941324e-08,1.3372419022153005e-08,0.1069271868644992,0.3516727173646177,2.486328125,3.204335419514444
gwas_additive_score_near_v08_n140,500000,0.5,30,4.253414334329844e-08,0.8506828668659688,7.561478849457641e-09,8.185737881149726e-09,0.17777433034040419,0.19245098731815524,1.082557796447035,8.129459381871538e-09,7.966728361932729e-09,-0.03889861324555888,0.1790624403836292,2.486328125,3.204335419514444
gwas_additive_score_near_v08_n140,750000,0.75,30,4.253414334329844e-08,0.8506828668659688,5.204605928770343e-09,6.7757748080952965e-09,0.12236301285683154,0.15930201658011922,1.3018804691128965,6.727600487210604e-09,6.581877933250661e-09,0.006079843515786276,0.12045987374252137,2.486328125,3.204335419514444
gwas_additive_score_near_v08_n140,1000000,1.0,30,4.253414334329844e-08,0.8506828668659688,4.847348170145668e-09,5.864563507239884e-09,0.11396369573079465,0.1378789613771283,1.2098498604575474,5.822385743890001e-09,5.765736224770808e-09,0.02569478876732867,0.11495660913114737,2.486328125,3.204335419514444
gwas_additive_score_near_v08_n140,1250000,1.25,30,4.253414334329844e-08,0.8506828668659688,4.025251750196046e-09,5.152782695962173e-09,0.09463577807851284,0.12114462149556919,1.2801143917796478,5.125609562293321e-09,4.996887266937831e-09,0.018192846239387217,0.09480706266095375,2.486328125,3.204335419514444
gwas_additive_score_near_v08_n140,1500000,1.5,30,4.253414334329844e-08,0.8506828668659688,3.5854253847721437e-09,4.6069731456601275e-09,0.08429522973658415,0.10831235293671405,1.2849167535954464,4.58647681897868e-09,4.496803392315361e-09,0.02421886163072884,0.08634455873506898,2.486328125,3.204335419514444
gwas_additive_score_near_v08_n140,1750000,1.75,30,4.253414334329844e-08,0.8506828668659688,4.328143026318525e-09,4.202031680942515e-09,0.10175691071019195,0.09879196689180705,0.9708624819907399,4.1859799040940324e-09,4.1205775092314286e-09,0.018151725277387287,0.10167991465993494,2.486328125,3.204335419514444
gwas_additive_score_near_v08_n140,2000000,2.0,30,4.253414334329844e-08,0.8506828668659688,4.417869241743101e-09,3.976521971432207e-09,0.10386642105580735,0.09349011544295593,0.9000995171743115,3.961917172483261e-09,4.010352987356368e-09,0.021050410804083652,0.1042676624711526,2.486328125,3.204335419514444
gwas_additive_score_near_v08_n140,2250000,2.25,30,4.253414334329844e-08,0.8506828668659688,4.317891942246029e-09,3.740003455947623e-09,0.1015159023515715,0.08792944119648968,0.8661642083618686,3.727054112017979e-09,3.721637655932919e-09,0.01690302927278653,0.10123080006191466,2.486328125,3.204335419514444
gwas_additive_score_near_v08_n140,2500000,2.5,30,4.253414334329844e-08,0.8506828668659688,3.7224455013317226e-09,3.506983204135911e-09,0.08751664448223148,0.08245101296223617,0.9421180787955851,3.497339721641043e-09,3.5422347327091508e-09,0.0029701166843809634,0.08609691759387883,2.486328125,3.204335419514444
gwas_additive_score_near_v08_n140,2750000,2.75,30,4.253414334329844e-08,0.8506828668659688,3.2912761765567314e-09,3.3235189767640303e-09,0.07737962770267702,0.07813767283237584,1.0097964432267823,3.3145066422243456e-09,3.3222527407773558e-09,-0.0013233413594158083,0.07609054555579343,2.486328125,3.204335419514444
gwas_additive_score_near_v08_n140,3000000,3.0,30,4.253414334329844e-08,0.8506828668659688,2.9311398787025177e-09,3.1938103941060336e-09,0.06891263461085645,0.07508815608036082,1.0896137769855556,3.1878007047954654e-09,3.198646621897074e-09,0.008635686043726443,0.06830247366546528,2.486328125,3.204335419514444
gwas_additive_score_near_v08_n140,3250000,3.25,30,4.253414334329844e-08,0.8506828668659688,3.1000425483749842e-09,3.04799217887486e-09,0.07288362488822567,0.07165989342430457,0.9832097886761558,3.0427067833332974e-09,3.0395607369650013e-09,0.0022164142102929496,0.07169287163243117,2.486328125,3.204335419514444
gwas_additive_score_near_v08_n140,3500000,3.5,30,4.253414334329844e-08,0.8506828668659688,3.026903722072001e-09,2.9446794219801063e-09,0.07116409275347287,0.06923095636870424,0.9728355086115491,2.9394543508844095e-09,2.9171020515711642e-09,0.004417507946091748,0.07010728590737086,2.486328125,3.204335419514444
gwas_additive_score_near_v08_n140,3750000,3.75,30,4.253414334329844e-08,0.8506828668659688,2.999013523880577e-09,2.849848888249287e-09,0.07050837957814644,0.06700144082479331,0.9502620997059466,2.845100172113169e-09,2.8274320461637355e-09,0.008485668527193457,0.0698407028510704,2.486328125,3.204335419514444
gwas_additive_score_near_v08_n140,4000000,4.0,30,4.253414334329844e-08,0.8506828668659688,2.8476382514966114e-09,2.7617653623214225e-09,0.0669494675962547,0.06493055097009631,0.9698441720502745,2.7570915954549665e-09,2.7434289838441216e-09,0.011695529537925964,0.06685513380098083,2.486328125,3.204335419514444
gwas_additive_score_near_v08_n140,4250000,4.25,30,4.253414334329844e-08,0.8506828668659688,2.557338364125085e-09,2.6714447947428502e-09,0.06012436511262221,0.06280706709387049,1.044619215125568,2.6679922061147092e-09,2.650593130149204e-09,0.010358577779532752,0.06001451022714425,2.486328125,3.204335419514444
gwas_additive_score_near_v08_n140,4500000,4.5,30,4.253414334329844e-08,0.8506828668659688,2.4482061134060423e-09,2.5975468448378138e-09,0.05755860870750967,0.06106968756541504,1.0610000647470006,2.5946753765255123e-09,2.5595599369024046e-09,0.010648993504854598,0.057584384901341365,2.486328125,3.204335419514444
gwas_additive_score_near_v08_n140,4750000,4.75,30,4.253414334329844e-08,0.8506828668659688,2.5484705933705905e-09,2.528721858452887e-09,0.059915879175032695,0.05945157606780166,0.9922507503248903,2.5256816628101123e-09,2.503063478819592e-09,0.011774396542671983,0.06007399802480245,2.486328125,3.204335419514444
gwas_additive_score_near_v08_n140,5000000,5.0,30,4.253414334329844e-08,0.8506828668659688,2.322922651833293e-09,2.4660512526239275e-09,0.054613128871191574,0.05797815728225949,1.0616157411344174,2.4636247027788335e-09,2.4704240635916978e-09,0.012794684250996946,0.05519853254704673,2.486328125,3.204335419514444
gwas_additive_score_near_v12_n140,250000,0.25,30,4.890904838029015e-08,0.9781809676058031,1.7750248900039048e-08,1.6128295681554697e-08,0.3629236202271361,0.3297609791167852,0.9086236352166992,1.5337750945459027e-08,1.5327977856153605e-08,0.007539059403248727,0.35690326382858584,2.5087890625,3.630642032150189
gwas_additive_score_near_v12_n140,500000,0.5,30,4.890904838029015e-08,0.9781809676058031,1.0886543033194915e-08,9.32748488758674e-09,0.22258750463814136,0.1907108233850982,0.8567903382318571,9.209401905518625e-09,8.990012396521077e-09,-0.011084730786101393,0.21912681694306715,2.5087890625,3.630642032150189
gwas_additive_score_near_v12_n140,750000,0.75,30,4.890904838029015e-08,0.9781809676058031,6.6416344639253475e-09,7.803063666175292e-09,0.13579561827258652,0.1595423326477938,1.1748709912534865,7.724691934283937e-09,7.382512489889174e-09,0.01705854561271014,0.13459852248713755,2.5087890625,3.630642032150189
gwas_additive_score_near_v12_n140,1000000,1.0,30,4.890904838029015e-08,0.9781809676058031,6.698534335793048e-09,6.581618520446347e-09,0.13695899956402524,0.13456852542440126,0.9825460601549848,6.517415322643193e-09,6.292126758196102e-09,0.025836439908408115,0.13711320239130928,2.5087890625,3.630642032150189
gwas_additive_score_near_v12_n140,1250000,1.25,30,4.890904838029015e-08,0.9781809676058031,6.076877890936492e-09,5.796576106282854e-09,0.1242485407543814,0.11851745838953626,0.953874046889818,5.743427159646283e-09,5.612821525452367e-09,0.01797791116421954,0.12347597002427357,2.5087890625,3.630642032150189
gwas_additive_score_near_v12_n140,1500000,1.5,30,4.890904838029015e-08,0.9781809676058031,5.3010689876252625e-09,5.267145660262016e-09,0.10838626313902151,0.10769266290579929,0.9936006629148882,5.2217245543111126e-09,5.0061301475979564e-09,0.033325405511585915,0.11165383388780167,2.5087890625,3.630642032150189
gwas_additive_score_near_v12_n140,1750000,1.75,30,4.890904838029015e-08,0.9781809676058031,4.585908133904708e-09,4.883281425671809e-09,0.09376400248574009,0.09984413083857346,1.0648450171883186,4.849078756909535e-09,4.810588568149751e-09,0.04050892994623334,0.10069560713091302,2.5087890625,3.630642032150189
gwas_additive_score_near_v12_n140,2000000,2.0,30,4.890904838029015e-08,0.9781809676058031,4.186639872374543e-09,4.509896978908167e-09,0.08560051792096851,0.09220986971248472,1.0772115864721563,4.487209129945131e-09,4.490325426329606e-09,0.02479299086359399,0.08773763602557172,2.5087890625,3.630642032150189
gwas_additive_score_near_v12_n140,2250000,2.25,30,4.890904838029015e-08,0.9781809676058031,4.30896856824011e-09,4.258583859566794e-09,0.08810166443509419,0.08707149291587851,0.9883070141089717,4.24206917151915e-09,4.1888370726293526e-09,0.01666527453590061,0.08820943567659342,2.5087890625,3.630642032150189
gwas_additive_score_near_v12_n140,2500000,2.5,30,4.890904838029015e-08,0.9781809676058031,4.209814878213801e-09,4.007612873630657e-09,0.08607435674234695,0.08194011141802718,0.9519689082696821,3.987014232854485e-09,3.875160879436465e-09,0.0051246719992068535,0.08478264752936164,2.5087890625,3.630642032150189
gwas_additive_score_near_v12_n140,2750000,2.75,30,4.890904838029015e-08,0.9781809676058031,4.277776085214791e-09,3.782905161572873e-09,0.08746389935770435,0.07734571182328187,0.8843158422077462,3.7681110767822405e-09,3.716643863139962e-09,-0.007189371268363054,0.08629381762556251,2.5087890625,3.630642032150189
gwas_additive_score_near_v12_n140,3000000,3.0,30,4.890904838029015e-08,0.9781809676058031,4.083663745739391e-09,3.629124686485614e-09,0.0834950562519034,0.07420149863206323,0.8886933186582732,3.6159132055748656e-09,3.5681956779080577e-09,-0.006417641172845712,0.08234215034101086,2.5087890625,3.630642032150189
gwas_additive_score_near_v12_n140,3250000,3.25,30,4.890904838029015e-08,0.9781809676058031,3.793735331653358e-09,3.4647060213776174e-09,0.07756714672007797,0.07083977579031897,0.9132703571779359,3.4557936349283226e-09,3.478218791487916e-09,-0.003898429969548811,0.07636297923849254,2.5087890625,3.630642032150189
gwas_additive_score_near_v12_n140,3500000,3.5,30,4.890904838029015e-08,0.9781809676058031,3.5148071455345226e-09,3.3356094836550497e-09,0.07186414910806063,0.06820025320711957,0.949016360084752,3.3279292117397723e-09,3.291949334285059e-09,-0.005572231942088002,0.07087564578147522,2.5087890625,3.630642032150189
gwas_additive_score_near_v12_n140,3750000,3.75,30,4.890904838029015e-08,0.9781809676058031,3.3688287565671807e-09,3.227852626311618e-09,0.06887945826246712,0.06599704417091888,0.9581527763972139,3.21956478184096e-09,3.2029872717785925e-09,-0.007075643077425142,0.06809037012044383,2.5087890625,3.630642032150189
gwas_additive_score_near_v12_n140,4000000,4.0,30,4.890904838029015e-08,0.9781809676058031,3.2081597154802308e-09,3.107640860552863e-09,0.06559440066253848,0.06353918065200408,0.9686677522810547,3.099698273546509e-09,3.0387752580676723e-09,-0.01097275300900824,0.06541869656501167,2.5087890625,3.630642032150189
gwas_additive_score_near_v12_n140,4250000,4.25,30,4.890904838029015e-08,0.9781809676058031,3.2019509945938192e-09,3.010636889058414e-09,0.0654674564448114,0.06155582635035831,0.94025077027774,3.0018242466294557e-09,2.953748636293958e-09,-0.01340231260899738,0.06574757466891172,2.5087890625,3.630642032150189
gwas_additive_score_near_v12_n140,4500000,4.5,30,4.890904838029015e-08,0.9781809676058031,3.0343383947971105e-09,2.9449032092025248e-09,0.062040430048929715,0.060211828009912594,0.9705256388845959,2.936436179234977e-09,2.880643672864588e-09,-0.0049527661681012525,0.061198401569677374,2.5087890625,3.630642032150189
gwas_additive_score_near_v12_n140,4750000,4.75,30,4.890904838029015e-08,0.9781809676058031,2.7216445476275194e-09,2.8744855128807435e-09,0.05564705586715759,0.058772059732798476,1.0561575777360261,2.8674998566337948e-09,2.8364290312652914e-09,0.0013354096226350087,0.05472803959568347,2.5087890625,3.630642032150189
gwas_additive_score_near_v12_n140,5000000,5.0,30,4.890904838029015e-08,0.9781809676058031,2.6655833901336387e-09,2.7961914359942987e-09,0.05450082302578272,0.0571712500773402,1.0489979215597198,2.7896932319418477e-09,2.7715299307224063e-09,0.003232561410863477,0.0536821929514785,2.5087890625,3.630642032150189
gwas_additive_score_near_v14_n140,250000,0.25,30,4.333821665994293e-08,0.8667643331988586,1.1773984875883768e-08,1.2300717667768336e-08,0.2716767274544165,0.2838307299141306,1.0447370025897906,1.1922975265709121e-08,1.1630363504173534e-08,-0.15695826379140165,0.3098126304796839,2.4560546875,3.287318155914724
gwas_additive_score_near_v14_n140,500000,0.5,30,4.333821665994293e-08,0.8667643331988586,9.334231865244637e-09,8.788616450302241e-09,0.21538107897901052,0.20279137277989268,0.9415468329028812,8.658008521858984e-09,8.588156178631244e-09,-0.006890719610045504,0.21187305372046478,2.4560546875,3.287318155914724
gwas_additive_score_near_v14_n140,750000,0.75,30,4.333821665994293e-08,0.8667643331988586,7.538158307875359e-09,6.8924664296311295e-09,0.17393789797637893,0.15903899516017156,0.9143435502582038,6.8244945274425465e-09,6.863364607570897e-09,-0.014337751075536365,0.17161434588420596,2.4560546875,3.287318155914724
gwas_additive_score_near_v14_n140,1000000,1.0,30,4.333821665994293e-08,0.8667643331988586,5.709252893468613e-09,5.898622749447309e-09,0.13173714410693824,0.13610672528893755,1.0331689381276725,5.853825384594379e-09,5.8677117046828555e-09,-0.01922813518455757,0.13094238102646308,2.4560546875,3.287318155914724
gwas_additive_score_near_v14_n140,1250000,1.25,30,4.333821665994293e-08,0.8667643331988586,5.494727560160354e-09,5.198888652020442e-09,0.12678711732130582,0.11996083486346408,0.9461594947336608,5.162392646858994e-09,5.1037576819038254e-09,-0.030770682147483908,0.12839772412772676,2.4560546875,3.287318155914724
gwas_additive_score_near_v14_n140,1500000,1.5,30,4.333821665994293e-08,0.8667643331988586,4.583434881696921e-09,4.755683660577467e-09,0.10575965590973066,0.10973417983239483,1.0375807191170947,4.725163188229443e-09,4.6437943909686195e-09,-0.024457444020790198,0.10681963564299976,2.4560546875,3.287318155914724
gwas_additive_score_near_v14_n140,1750000,1.75,30,4.333821665994293e-08,0.8667643331988586,4.784948121633632e-09,4.386627649216136e-09,0.1104094374528408,0.10121846230167221,0.91675552957061,4.362763541812341e-09,4.2725790637037096e-09,-0.009677949017684262,0.10898424249963802,2.4560546875,3.287318155914724
gwas_additive_score_near_v14_n140,2000000,2.0,30,4.333821665994293e-08,0.8667643331988586,4.104637088911218e-09,4.0942993672196815e-09,0.09471172109177009,0.09447318516463094,0.9974814529353973,4.0773369211317694e-09,3.9508844747272216e-09,-0.0006826111024165193,0.09312231597748313,2.4560546875,3.287318155914724
gwas_additive_score_near_v14_n140,2250000,2.25,30,4.333821665994293e-08,0.8667643331988586,3.680680856410401e-09,3.845238178271247e-09,0.08492921813768163,0.08872626689841075,1.0447083918113267,3.827945739399158e-09,3.7398919887555824e-09,-0.001997192181955376,0.08352561563361054,2.4560546875,3.287318155914724
gwas_additive_score_near_v14_n140,2500000,2.5,30,4.333821665994293e-08,0.8667643331988586,3.510098299466449e-09,3.638617740728729e-09,0.08099314115780858,0.08395864022923367,1.036614200030186,3.624952136731405e-09,3.500073675304211e-09,-0.001422806814331934,0.07964452479624275,2.4560546875,3.287318155914724
